# fylite/ids-table/1
# dd_version 4.1.1
# ids transport_solver_numerics
# columns path kind ndim units coordinates same_as alternatives
boundary_conditions_ggd/grid	S	0				
boundary_conditions_ggd/grid/identifier	S	0				
boundary_conditions_ggd/grid/identifier/name	T	0				
boundary_conditions_ggd/grid/identifier/index	I	0				
boundary_conditions_ggd/grid/identifier/description	T	0				
boundary_conditions_ggd/grid/path	T	0				
boundary_conditions_ggd/grid/space	A	1		1...N		
boundary_conditions_ggd/grid/space/identifier	S	0				
boundary_conditions_ggd/grid/space/identifier/name	T	0				
boundary_conditions_ggd/grid/space/identifier/index	I	0				
boundary_conditions_ggd/grid/space/identifier/description	T	0				
boundary_conditions_ggd/grid/space/geometry_type	S	0				
boundary_conditions_ggd/grid/space/geometry_type/name	T	0				
boundary_conditions_ggd/grid/space/geometry_type/index	I	0				
boundary_conditions_ggd/grid/space/geometry_type/description	T	0				
boundary_conditions_ggd/grid/space/coordinates_type	A	1		1...N		
boundary_conditions_ggd/grid/space/coordinates_type/name	T	0				
boundary_conditions_ggd/grid/space/coordinates_type/index	I	0				
boundary_conditions_ggd/grid/space/coordinates_type/description	T	0				
boundary_conditions_ggd/grid/space/objects_per_dimension	A	1		1...N		
boundary_conditions_ggd/grid/space/objects_per_dimension/object	A	1		1...N		
boundary_conditions_ggd/grid/space/objects_per_dimension/object/boundary	A	1		1...N		
boundary_conditions_ggd/grid/space/objects_per_dimension/object/boundary/index	I	0				
boundary_conditions_ggd/grid/space/objects_per_dimension/object/boundary/neighbours	I	1		1...N		
boundary_conditions_ggd/grid/space/objects_per_dimension/object/geometry	F	1	mixed	1...N		
boundary_conditions_ggd/grid/space/objects_per_dimension/object/nodes	I	1		1...N		
boundary_conditions_ggd/grid/space/objects_per_dimension/object/measure	F	0	m^dimension			
boundary_conditions_ggd/grid/space/objects_per_dimension/object/geometry_2d	F	2	mixed	1...N|1...N		
boundary_conditions_ggd/grid/space/objects_per_dimension/geometry_content	S	0				
boundary_conditions_ggd/grid/space/objects_per_dimension/geometry_content/name	T	0				
boundary_conditions_ggd/grid/space/objects_per_dimension/geometry_content/index	I	0				
boundary_conditions_ggd/grid/space/objects_per_dimension/geometry_content/description	T	0				
boundary_conditions_ggd/grid/grid_subset	A	1		1...N		
boundary_conditions_ggd/grid/grid_subset/identifier	S	0				
boundary_conditions_ggd/grid/grid_subset/identifier/name	T	0				
boundary_conditions_ggd/grid/grid_subset/identifier/index	I	0				
boundary_conditions_ggd/grid/grid_subset/identifier/description	T	0				
boundary_conditions_ggd/grid/grid_subset/dimension	I	0				
boundary_conditions_ggd/grid/grid_subset/element	A	1		1...N		
boundary_conditions_ggd/grid/grid_subset/element/object	A	1		1...N		
boundary_conditions_ggd/grid/grid_subset/element/object/space	I	0				
boundary_conditions_ggd/grid/grid_subset/element/object/dimension	I	0				
boundary_conditions_ggd/grid/grid_subset/element/object/index	I	0				
boundary_conditions_ggd/grid/grid_subset/base	A	1		1...N		
boundary_conditions_ggd/grid/grid_subset/base/jacobian	F	1	mixed	boundary_conditions_ggd(itime)/grid/grid_subset(i1)/element		
boundary_conditions_ggd/grid/grid_subset/base/tensor_covariant	F	3	mixed	boundary_conditions_ggd(itime)/grid/grid_subset(i1)/element|1...N|1...N		
boundary_conditions_ggd/grid/grid_subset/base/tensor_contravariant	F	3	mixed	boundary_conditions_ggd(itime)/grid/grid_subset(i1)/element|1...N|1...N	|boundary_conditions_ggd(itime)/grid/grid_subset(i1)/base(i2)/tensor_covariant|boundary_conditions_ggd(itime)/grid/grid_subset(i1)/base(i2)/tensor_covariant	
boundary_conditions_ggd/grid/grid_subset/metric	S	0				
boundary_conditions_ggd/grid/grid_subset/metric/jacobian	F	1	mixed	boundary_conditions_ggd(itime)/grid/grid_subset(i1)/element		
boundary_conditions_ggd/grid/grid_subset/metric/tensor_covariant	F	3	mixed	boundary_conditions_ggd(itime)/grid/grid_subset(i1)/element|1...N|1...N		
boundary_conditions_ggd/grid/grid_subset/metric/tensor_contravariant	F	3	mixed	boundary_conditions_ggd(itime)/grid/grid_subset(i1)/element|1...N|1...N	|boundary_conditions_ggd(itime)/grid/grid_subset(i1)/metric/tensor_covariant|boundary_conditions_ggd(itime)/grid/grid_subset(i1)/metric/tensor_covariant	
boundary_conditions_ggd/current	A	1		1...N		
boundary_conditions_ggd/current/identifier	S	0				
boundary_conditions_ggd/current/identifier/name	T	0				
boundary_conditions_ggd/current/identifier/index	I	0				
boundary_conditions_ggd/current/identifier/description	T	0				
boundary_conditions_ggd/current/grid_index	I	0				
boundary_conditions_ggd/current/grid_subset_index	I	0				
boundary_conditions_ggd/current/values	F	2	mixed	1...N|1...N		
boundary_conditions_ggd/electrons	S	0				
boundary_conditions_ggd/electrons/particles	A	1	m^-3.s^-1	1...N		
boundary_conditions_ggd/electrons/particles/identifier	S	0	eV			
boundary_conditions_ggd/electrons/particles/identifier/name	T	0				
